millis;pwm fill factor;sensor distance in mm
20561;0.70;149
20574;0.70;148
20587;0.70;143
20599;0.70;136
20612;0.70;136
20624;0.70;130
20636;0.70;127
20649;0.70;120
20662;0.70;119
20674;0.70;113
20686;0.70;112
20700;0.70;109
20712;0.70;104
20724;0.70;102
20737;0.70;98
20749;0.70;90
20761;0.70;89
20772;0.70;84
20785;0.70;80
20796;0.70;79
20808;0.70;70
20819;0.70;68
20832;0.70;65
20843;0.70;61
20855;0.70;59
20867;0.70;53
20878;0.70;52
20889;0.70;46
20900;0.70;43
20912;0.70;40
20923;0.70;31
20933;0.70;29
20944;0.70;25
20956;0.70;23
20967;0.70;24
20978;0.70;26
20989;0.70;27
21000;0.70;25
21011;0.70;25
21022;0.70;23
21033;0.70;22
21045;0.70;23
21056;0.70;22
21067;0.70;23
21078;0.70;23
21089;0.70;23
21100;0.70;22
21111;0.70;22
21123;0.70;21
21134;0.70;22
21144;0.70;21
21155;0.70;23
21167;0.70;20
21178;0.70;22 
21189;0.70;23
21200;0.70;23
21211;0.70;21
21222;0.70;22
21233;0.70;23
21244;0.70;24
21256;0.70;24
21267;0.70;23
21277;0.70;21
21288;0.70;23
21300;0.70;23
21311;0.70;22
21322;0.70;22
21334;0.70;22
21344;0.70;20
21355;0.70;23
21366;0.70;22
21378;0.70;23
21389;0.70;21
21400;0.70;23
21410;0.70;23
21422;0.70;24
21433;0.70;22
21444;0.70;23
21455;0.70;22
21467;0.70;22
21477;0.70;20
21488;0.70;22
21499;0.70;21
21511;0.70;21
21522;0.70;21
21533;0.70;22
21543;0.70;22
21555;0.70;21
21566;0.70;23
21577;0.70;24
21588;0.70;22
21600;0.70;23
21611;0.70;21
21621;0.70;23
21633;0.70;23
21644;0.70;21
21655;0.70;21
21666;0.70;23
21678;0.70;21
21688;0.70;21
21699;0.70;24
21710;0.70;22
21722;0.70;21
21733;0.70;21
21744;0.70;22
21754;0.70;23
21766;0.70;23
21777;0.70;21
21788;0.70;26 
21799;0.70;24
21811;0.70;24
21821;0.70;26
21832;0.70;21
21843;0.70;22
21855;0.70;22
21866;0.70;21
21877;0.70;22
21888;0.70;21
21899;0.70;22
21910;0.70;22
21921;0.70;24
21933;0.70;23
21944;0.70;22
21954;0.70;23
21965;0.70;23
21977;0.70;24
21988;0.70;23
21999;0.70;24
22010;0.70;24
22022;0.70;21
22032;0.70;22
22043;0.70;22
22054;0.70;23
22066;0.70;22
22077;0.70;22
22088;0.70;22
22098;0.70;23
22110;0.70;22
22121;0.70;23
22132;0.70;21 
22144;0.70;22
22155;0.70;23
22165;0.70;25
22176;0.70;22
22188;0.70;21
22199;0.70;23
22210;0.70;22
22221;0.70;21
22232;0.70;22
22243;0.70;21
22254;0.70;23
22265;0.70;21
22277;0.70;21
22288;0.70;22
22298;0.70;23
22309;0.70;22
22321;0.70;24
22332;0.70;23
22343;0.70;23
22354;0.70;24
22366;0.70;24
22376;0.70;23
22387;0.70;21
22398;0.70;22
22410;0.70;20
22421;0.70;22
22432;0.70;22
22443;0.70;22
22454;0.70;22
22465;0.70;23
22476;0.70;25 
22488;0.70;23
22499;0.70;23
22509;0.70;23
22520;0.70;22
22532;0.70;22
22543;0.70;23
22554;0.70;22
22565;0.70;21
22576;0.70;21
22587;0.70;21
22598;0.70;22
22609;0.70;21
22621;0.70;22
22632;0.70;21
22642;0.70;23
22653;0.70;21
22665;0.70;23
22676;0.70;23
22687;0.70;23
22699;0.70;22
22709;0.70;23
22720;0.70;22
22731;0.70;24
22743;0.70;24 
22754;0.70;23
22767;0.70;21
22777;0.70;21
22789;0.70;23
22800;0.70;23
22811;0.70;24
22822;0.70;24
22834;0.70;23
22844;0.70;24
22855;0.70;22
22866;0.70;22
22878;0.70;23 
22889;0.70;21
22900;0.70;22
22910;0.70;23
22922;0.70;23
22933;0.70;22
22944;0.70;21
22956;0.70;23
22967;0.70;22
22977;0.70;23
22988;0.70;23
23000;0.70;22
23011;0.70;23
23022;0.70;23
23033;0.70;23
23045;0.70;24
23055;0.70;23
23066;0.70;22
23077;0.70;23
23089;0.70;24
23100;0.70;23
23111;0.70;23
23121;0.70;23
23133;0.70;22
23144;0.70;23
23155;0.70;22
23166;0.70;23
23178;0.70;22
23188;0.70;22
23199;0.70;23
23211;0.70;21
23222;0.70;21 
23233;0.70;22
23244;0.70;23
23255;0.70;22
23266;0.70;24
23277;0.70;24
23288;0.70;23
23300;0.70;21
23311;0.70;22
23321;0.70;22
23332;0.70;23
23344;0.70;21
23355;0.70;22
23366;0.70;23
23377;0.70;24
23389;0.70;23
23399;0.70;23
23410;0.70;24
23421;0.70;22
23433;0.70;23
23444;0.70;24
23455;0.70;22
23465;0.70;25
23477;0.70;23
23488;0.70;23
23499;0.70;22
23511;0.70;23
23522;0.70;23
23533;0.70;22
23543;0.70;25
23555;0.70;20
23566;0.70;21
23577;0.70;22
23588;0.70;22
23600;0.70;21
23610;0.70;23
23621;0.70;21
23632;0.70;21
23644;0.70;23 
23655;0.70;23
23666;0.70;23
23676;0.70;22
23688;0.70;22
23699;0.70;23
23710;0.70;25
23721;0.70;24
23733;0.70;22
23743;0.70;24
23754;0.70;22
23766;0.70;24
23777;0.70;22
23788;0.70;23
23799;0.70;22
23811;0.70;22
23821;0.70;20
23832;0.70;22
23843;0.70;22
23855;0.70;22
23866;0.70;24
23877;0.70;25
23887;0.70;23
23899;0.70;23
23910;0.70;24
23921;0.70;23
23932;0.70;23
23944;0.70;22
23955;0.70;21
23965;0.70;23
23976;0.70;21
23988;0.70;21
23999;0.70;21
24010;0.70;22
24022;0.70;23
24032;0.70;22
24043;0.70;22
24054;0.70;23
24066;0.70;22 
24077;0.70;22
24088;0.70;23
24098;0.70;23
24110;0.70;22
24121;0.70;24
24132;0.70;21
24143;0.70;22
24155;0.70;22
24165;0.70;22
24176;0.70;21
24187;0.70;22
24199;0.70;21
24210;0.70;22
24221;0.70;22
24231;0.70;22
24243;0.70;23
24254;0.70;22
24265;0.70;23
24276;0.70;22
24288;0.70;21
24299;0.70;21
24309;0.70;22
24321;0.70;22
24332;0.70;23
24343;0.70;21
24354;0.70;23
24366;0.70;22
24376;0.70;22
24387;0.70;22
24398;0.70;22
24410;0.70;24 
24421;0.70;23
24432;0.70;22
24442;0.70;22
24454;0.70;23
24465;0.70;22
24476;0.70;22
24487;0.70;23
24499;0.70;23
24509;0.70;22
24520;0.70;22
24531;0.70;21
24543;0.70;24
24554;0.70;20
24565;0.70;20
24576;0.70;21
24587;0.70;22
24598;0.70;23
24609;0.70;23
24621;0.70;23
24632;0.70;22
24642;0.70;22
24653;0.70;23
24665;0.70;23
24676;0.70;23
24687;0.70;21
24698;0.70;23
24710;0.70;22
24720;0.70;22
24731;0.70;23
24742;0.70;21
24754;0.70;21 
24765;0.70;21
24776;0.70;21
24786;0.70;22
24798;0.70;23
24809;0.70;21
24820;0.70;20
24832;0.70;22
24843;0.70;23
24853;0.70;23
24864;0.70;25
24876;0.70;26
24887;0.70;23
24898;0.70;23
24909;0.70;23
24920;0.70;22
24931;0.70;22
24942;0.70;22
24953;0.70;21
24965;0.70;22
24976;0.70;21
24987;0.70;23
24997;0.70;22
25009;0.70;22
25020;0.70;23
25031;0.70;22
25042;0.70;23
25054;0.70;22
25064;0.70;23
25075;0.70;25
25086;0.70;23
25098;0.70;22
25109;0.70;21
25120;0.70;20
25132;0.70;20
25142;0.70;21
25153;0.70;21
25164;0.70;22
25176;0.70;21 
25187;0.70;21
25198;0.70;23
25208;0.70;22
25220;0.70;23
25231;0.70;24
25242;0.70;24
25253;0.70;25
25265;0.70;22
25275;0.70;23
25286;0.70;22
25297;0.70;22
25309;0.70;21
25320;0.70;23
25331;0.70;22
25342;0.70;22
25353;0.70;22
25364;0.70;22
25375;0.70;23
25387;0.70;23
25398;0.70;23
25409;0.70;25
25419;0.70;23
25431;0.70;22
25442;0.70;23
25453;0.70;22
25464;0.70;23
25476;0.70;22
25487;0.70;22
25497;0.70;20
25508;0.70;21
25520;0.70;22
25531;0.70;22
25542;0.70;22
25553;0.70;23
25565;0.70;22
25575;0.70;24
25586;0.70;23
25600;0.70;24
25611;0.70;23
25622;0.70;23
25633;0.70;21
25644;0.70;22
25655;0.70;21
25666;0.70;23
25677;0.70;22
25689;0.70;22
25700;0.70;21
25710;0.70;23
25721;0.70;23
25733;0.70;24
25744;0.70;24
25755;0.70;24
25766;0.70;23
25777;0.70;23
25788;0.70;25
25799;0.70;23
25810;0.70;23 
25822;0.70;23
25833;0.70;21
25843;0.70;21
25854;0.70;21
25866;0.70;22
25877;0.70;20
25888;0.70;22
25900;0.70;21
25910;0.70;22
25921;0.70;22
25932;0.70;24
25944;0.70;23
25955;0.70;23
25966;0.70;23
25976;0.70;22
25988;0.70;23
25999;0.70;24
26010;0.70;23
26021;0.70;22
26033;0.70;22
26043;0.70;20
26054;0.70;23
26065;0.70;21
26077;0.70;22
26088;0.70;21
26099;0.70;23
26110;0.70;23
26121;0.70;23
26132;0.70;22
26143;0.70;23
26155;0.70;24 
26166;0.70;23
26177;0.70;23
26187;0.00;22
26199;0.00;22
26210;0.00;22
26221;0.00;23
26232;0.00;22
26244;0.00;22
26254;0.00;24
26265;0.00;24
26276;0.00;28
26288;0.00;25
26299;0.00;30
26310;0.00;31
26320;0.00;32
26332;0.00;34
26343;0.00;39
26354;0.00;39
26365;0.00;43
26377;0.00;50
26387;0.00;53
26398;0.00;57
26411;0.00;62
26422;0.00;67
26434;0.00;75
26445;0.00;81
26458;0.00;90
26469;0.00;97
26481;0.00;106
26493;0.00;115
26506;0.00;128
26518;0.00;140
26530;0.00;151
26544;0.00;168
26556;0.00;180
26569;0.00;192
26583;0.00;255
26595;0.00;255
26608;0.00;255
26621;0.00;255
26635;0.00;255
26648;0.00;255
26661;0.00;255
26675;0.00;255
26688;0.00;255
26700;0.00;255
26714;0.00;255
26727;0.00;255
26740;0.00;255
26755;0.00;255
26768;0.00;255
26782;0.00;255
26796;0.00;255
26810;0.00;255
26823;0.00;255
26838;0.00;255
26851;0.00;255
26865;0.00;255
26878;0.00;255
26893;0.00;255
26907;0.00;255
26920;0.00;255
26935;0.00;255
26948;0.00;255
26960;0.00;255
26975;0.00;255
26988;0.00;255
27001;0.00;255
27015;0.00;255
27028;0.00;255
27041;0.00;255
27055;0.00;255
27068;0.00;255
27082;0.00;255
27096;0.00;255
27109;0.00;255
27123;0.00;255
27137;0.00;255
27150;0.00;255
27164;0.00;255
27177;0.00;255
27192;0.00;255
27205;0.00;255
27218;0.00;255
27231;0.00;255
27245;0.00;255
27258;0.00;255
27272;0.00;255
27286;0.00;255
27299;0.00;255
27314;0.00;255
27327;0.00;255
27340;0.00;255
27355;0.00;255
27368;0.00;255
27381;0.00;255
27395;0.00;255
27408;0.00;255
27421;0.00;255
27435;0.00;255
27448;0.00;255
27461;0.00;255
27475;0.00;255 
27489;0.00;255
27502;0.00;255
27515;0.00;255
27530;0.00;255
27543;0.00;255
27557;0.00;255
27571;0.00;255
27583;0.00;255
27597;0.00;255
27612;0.00;255
27625;0.00;255
27639;0.00;255
27653;0.00;255
27667;0.00;255
27680;0.00;255
27695;0.00;255
27708;0.00;255
27721;0.00;255
27736;0.00;255
27749;0.00;255
27763;0.00;255
27777;0.00;255
27791;0.00;255
27804;0.00;255
27817;0.00;255
27832;0.00;255
27845;0.00;255
27858;0.00;255
27873;0.00;255
27886;0.00;255
27900;0.00;255
27914;0.00;255
27927;0.00;255
27941;0.00;255
27955;0.00;255
27969;0.00;255
27982;0.00;255
27996;0.00;255
28009;0.00;255
28023;0.00;255
28037;0.00;255
28051;0.00;255
28064;0.00;255
28079;0.00;255
28092;0.00;255
28106;0.00;255
28120;0.00;255
28134;0.00;255
28147;0.00;255
28162;0.00;255
28176;0.00;255
28189;0.00;255
28204;0.00;255
28217;0.00;255
28230;0.00;255
28244;0.00;255
28258;0.00;255
28272;0.00;255
28285;0.00;255
28300;0.00;255
28313;0.00;255
28326;0.00;255
28340;0.00;255
28353;0.00;255
28366;0.00;255
28380;0.00;255
28394;0.00;255
28407;0.00;255
28422;0.00;255
28435;0.00;255
28449;0.00;255
28463;0.00;255
28476;0.00;255
28490;0.00;255
28504;0.00;255
28517;0.00;255
28531;0.00;255
28545;0.00;255
28558;0.00;255
28572;0.00;255
28585;0.00;255
28600;0.00;255
28613;0.00;255
28626;0.00;255
28641;0.00;255
28654;0.00;255
28667;0.00;255
28682;0.00;255
28695;0.00;255
28707;0.00;255
28722;0.00;255
28735;0.00;255
28748;0.00;255
28762;0.00;255
28776;0.00;255
28789;0.00;255
28803;0.00;255
28816;0.00;255
28830;0.00;255
28844;0.00;255
28858;0.00;255
28873;0.00;255
28888;0.00;255
28901;0.00;255
28915;0.00;255
28929;0.00;255
28943;0.00;255
28956;0.00;255
28971;0.00;255
28984;0.00;255
28998;0.00;255
29012;0.00;255
29026;0.00;255
29040;0.00;255
29053;0.00;255
29068;0.00;255
29081;0.00;255
29094;0.00;255
29108;0.00;255
29121;0.00;255
29134;0.00;255
29148;0.00;255
29162;0.00;255
29175;0.00;255
29189;0.00;255
29202;0.00;255
29216;0.00;255
29230;0.00;255
29244;0.00;255
29257;0.00;255
29271;0.00;255
29285;0.00;255
29298;0.00;255
29312;0.00;255
29325;0.00;255
29338;0.00;255
29352;0.00;255
29366;0.00;255
29379;0.00;255
29392;0.00;255
29407;0.00;255
29420;0.00;255
29433;0.00;255
29448;0.00;255
29461;0.00;255
29474;0.00;255
29489;0.00;255
29502;0.00;255
29516;0.00;255
29530;0.00;255
29543;0.00;255
29556;0.00;255
29571;0.00;255
29584;0.00;255 
29598;0.00;255
29612;0.00;255
29626;0.00;255
29639;0.00;255
29654;0.00;255
29667;0.00;255
29680;0.00;255
29694;0.00;255
29708;0.00;255
29720;0.00;255
29734;0.00;255
29748;0.00;255
29761;0.00;255
29775;0.00;255
29789;0.00;255
29802;0.00;255
29816;0.00;255
29830;0.00;255
29843;0.00;255
29857;0.00;255
29871;0.00;255
29884;0.00;255
29897;0.00;255
29912;0.00;255
29924;0.00;255
29938;0.00;255
29953;0.00;255
29965;0.00;255
29979;0.00;255
29993;0.00;255
30007;0.00;255
30021;0.00;255
30034;0.00;255
30048;0.00;255
30062;0.00;255
30075;0.00;255
30090;0.00;255
30103;0.00;255
30116;0.00;255
30131;0.00;255
30144;0.00;255
30158;0.00;255
30172;0.00;255
30186;0.00;255
30199;0.00;255
30213;0.00;255
30227;0.00;255
30240;0.00;255
30254;0.00;255
30267;0.00;255
30280;0.00;255
30294;0.00;255
30307;0.00;255
30321;0.00;255
30334;0.00;255
30348;0.00;255
30361;0.00;255
30375;0.00;255
30389;0.00;255
30402;0.00;255
30416;0.00;255
30429;0.00;255
30443;0.00;255
30456;0.00;255
30470;0.00;255
30484;0.00;255
30497;0.00;255
30511;0.00;255
30525;0.00;255
30538;0.00;255
30552;0.00;255
30566;0.00;255
30579;0.00;255
30594;0.00;255
30607;0.00;255
30620;0.00;255
30635;0.00;255
30648;0.00;255
30661;0.00;255
30675;0.00;255
30689;0.00;255
30702;0.00;255
30714;0.00;255
30729;0.00;255
30742;0.00;255
30755;0.00;255
30769;0.00;255
30783;0.00;255
30796;0.00;255
30811;0.00;255
30824;0.00;255
30837;0.00;255
30852;0.00;255
30865;0.00;255
30878;0.00;255
30893;0.00;255
30906;0.00;255
30919;0.00;255 
30934;0.00;255
30947;0.00;255
30959;0.00;255
30973;0.00;255
30988;0.00;255
31001;0.00;255
31015;0.00;255
31029;0.00;255
31043;0.00;255
31056;0.00;255
31071;0.00;255
31084;0.00;255
31098;0.00;255
31112;0.00;255
31125;0.00;255
31139;0.00;255
31153;0.00;255
31167;0.00;255
31180;0.00;255
31194;0.00;255
31206;0.00;255
31220;0.00;255
31234;0.00;255
31247;0.00;255
31261;0.00;255
31275;0.00;255
31288;0.00;255
31301;0.00;255
31315;0.00;255
31329;0.00;255
31343;0.00;255
31356;0.00;255
31370;0.00;255
31382;0.00;255
31396;0.00;255
31410;0.00;255
31423;0.00;255
31436;0.00;255
31451;0.00;255
31464;0.00;255
31477;0.00;255
31491;0.00;255
31504;0.00;255
31518;0.00;255
31532;0.00;255
31545;0.00;255
31558;0.00;255
31571;0.00;255
31585;0.00;255
31598;0.00;255
31611;0.00;255
31626;0.00;255
31639;0.00;255
31651;0.00;255
31665;0.00;255
31679;0.00;255
31692;0.00;255
31706;0.00;255
31720;0.00;255
31733;0.00;255
31748;0.00;255
31761;0.00;255
31774;0.00;255
31788;0.00;255
31801;0.00;255
31814;0.00;255
31828;0.00;255
31842;0.00;255
31856;0.00;255
31869;0.00;255 
31884;0.00;255
31897;0.00;255
31909;0.00;255
31923;0.00;255
31937;0.00;255
31950;0.00;255
31965;0.00;255
31979;0.00;255
31991;0.00;255
32006;0.00;255
32019;0.00;255
32032;0.00;255
32046;0.00;255
32059;0.00;255
32073;0.00;255
32087;0.00;255
32101;0.00;255
32114;0.00;255
32126;0.00;255
32141;0.00;255
32154;0.00;255
32167;0.00;255
32181;0.00;255
32194;0.00;255
32208;0.00;255
32222;0.00;255
32236;0.00;255
32249;0.00;255
32264;0.00;255
32277;0.00;255
32290;0.00;255
32304;0.00;255
32318;0.00;255
32331;0.00;255
32348;0.00;255
32361;0.00;255
32375;0.00;255
32389;0.00;255
32402;0.00;255
32414;0.00;255
32429;0.00;255
32442;0.00;255
32455;0.00;255
32468;0.00;255
32482;0.00;255
32496;0.00;255
32509;0.00;255
32523;0.00;255
32536;0.00;255
32549;0.00;255
32563;0.00;255
32577;0.00;255
32590;0.00;255
32604;0.00;255
32617;0.00;255
32631;0.00;255
32645;0.00;255
32658;0.00;255
32672;0.00;255
32686;0.00;255
32700;0.00;255
32713;0.00;255 
32728;0.00;255
32741;0.00;255
32754;0.00;255
32768;0.00;255
32781;0.00;255
32794;0.00;255
32807;0.00;255
32821;0.00;255
32835;0.00;255
32848;0.00;255
32862;0.00;255
32875;0.00;255
32888;0.00;255
32902;0.00;255
32916;0.00;255
32929;0.00;255
32943;0.00;255
32956;0.00;255
32969;0.00;255
32984;0.00;255
32997;0.00;255
33010;0.00;255
33025;0.00;255
33038;0.00;255
33052;0.00;255
33065;0.00;255
33078;0.00;255
33091;0.00;255
33104;0.00;255
33119;0.00;255
33132;0.00;255
33146;0.00;255
33160;0.00;255
33173;0.00;255
33186;0.00;255
33200;0.00;255
33213;0.00;255
33226;0.00;255
33240;0.00;255
33254;0.00;255
33267;0.00;255
33281;0.00;255
33294;0.00;255
33307;0.00;255
33320;0.00;255
33334;0.00;255
33347;0.00;255
33360;0.00;255
33375;0.00;255
33388;0.00;255
33402;0.00;255
33416;0.00;255
33429;0.00;255
33442;0.00;255
33456;0.00;255 
33469;0.00;255
33482;0.00;255
33496;0.00;255
33509;0.00;255
33523;0.00;255
33536;0.00;255
33550;0.00;255
33563;0.00;255
33576;0.00;255
33590;0.00;255
33603;0.00;255
33617;0.00;255
33631;0.00;255
33643;0.00;255
33656;0.00;255
33671;0.00;255
33684;0.00;255
33697;0.00;255
33711;0.00;255
33725;0.00;255
33738;0.00;255
33752;0.00;255
33766;0.00;255
33779;0.00;255
33793;0.00;255
33806;0.00;255
33819;0.00;255
33832;0.00;255
33847;0.00;255
33860;0.00;255
33873;0.00;255
33886;0.00;255
33900;0.00;255
33914;0.00;255
33927;0.00;255
33941;0.00;255
33954;0.00;255
33969;0.00;255
33983;0.00;255
33995;0.00;255
34010;0.00;255
34023;0.00;255
34037;0.00;255
34052;0.00;255
34064;0.00;255
34077;0.00;255
34091;0.00;255
34104;0.00;255
34118;0.00;255
34131;0.00;255
34144;0.00;255
34158;0.00;255
34171;0.00;255
34185;0.00;255
34198;0.00;255
34212;0.00;255
34226;0.00;255
34239;0.00;255
34251;0.00;255
34266;0.00;255
34280;0.00;255
34292;0.00;255
34306;0.00;255
34320;0.00;255 
34333;0.00;255
34347;0.00;255
34361;0.00;255
34374;0.00;255
34388;0.00;255
34402;0.00;255
34415;0.00;255
34429;0.00;255
34443;0.00;255
34456;0.00;255
34470;0.00;255
34484;0.00;255
34498;0.00;255
34511;0.00;255
34525;0.00;255
34539;0.00;255
34552;0.00;255
34566;0.00;255
34579;0.70;255
34593;0.70;255
34606;0.70;255
34620;0.70;255
34634;0.70;255
34648;0.70;255
34662;0.70;255
34675;0.70;255
34690;0.70;255
34703;0.70;255
34717;0.70;255
34731;0.70;255
34745;0.70;255
34758;0.70;255
34771;0.70;255
34785;0.70;255
34798;0.70;255
34811;0.70;255
34826;0.70;255
34839;0.70;255
34852;0.70;255
34866;0.70;255
34879;0.70;255
34892;0.70;255
34907;0.70;255
34920;0.70;255
34933;0.70;255
34948;0.70;255
34961;0.70;255
34974;0.70;255
34988;0.70;255
35001;0.70;255
35014;0.70;255
35027;0.70;255
35041;0.70;255
35054;0.70;255
35067;0.70;255
35081;0.70;255
35093;0.70;255
35106;0.70;255
35120;0.70;255
35133;0.70;255
35146;0.70;255
35160;0.70;255
35173;0.70;255
35186;0.70;255
35200;0.70;255
35212;0.70;255
35225;0.70;255
35238;0.70;255
35252;0.70;255
35265;0.70;255
35278;0.70;255
35292;0.70;255
35305;0.70;255
35318;0.70;255
35331;0.70;255
35344;0.70;255
35357;0.70;255
35371;0.70;255
35384;0.70;255
35397;0.70;255 
35410;0.70;255
35424;0.70;255
35437;0.70;255
35449;0.70;255
35463;0.70;255
35476;0.70;255
35489;0.70;255
35503;0.70;255
35516;0.70;255 
35529;0.70;255
35543;0.70;255
35556;0.70;255
35568;0.70;255
35581;0.70;255
35595;0.70;255
35608;0.70;255
35621;0.70;255
35635;0.70;255
35648;0.70;255
35661;0.70;255
35675;0.70;255
35687;0.70;255
35700;0.70;255
35714;0.70;255
35727;0.70;255
35740;0.70;255
35753;0.70;255 
35767;0.70;255
35782;0.70;255
35795;0.70;255
35808;0.70;255
35821;0.70;255
35834;0.70;255
35848;0.70;255
35861;0.70;255
35874;0.70;255
35888;0.70;255
35901;0.70;255
35914;0.70;255
35927;0.70;255
35940;0.70;255
35953;0.70;255
35966;0.70;255
35980;0.70;255
35993;0.70;255
36006;0.70;255
36020;0.70;255
36033;0.70;255
36045;0.70;255
36059;0.70;255
36072;0.70;255
36085;0.70;255
36099;0.70;255
36112;0.70;255
36125;0.70;255
36139;0.70;255
36152;0.70;255
36164;0.70;255
36177;0.70;255
36191;0.70;255
36204;0.70;255
36217;0.70;255
36231;0.70;255
36244;0.70;255
36257;0.70;255
36271;0.70;255
36283;0.70;255
36296;0.70;255
36310;0.70;255
36323;0.70;255
36336;0.70;255
36349;0.70;255
36363;0.70;255
36376;0.70;255
36389;0.70;255
36402;0.70;255
36415;0.70;255
36428;0.70;193
36442;0.70;192
36455;0.70;187
36468;0.70;184
36482;0.70;179
36495;0.70;180
36508;0.70;176
36520;0.70;171
36534;0.70;172
36547;0.70;165
36559;0.70;159
36573;0.70;156
36585;0.70;155
36597;0.70;148
36610;0.70;145
36623;0.70;141 
36635;0.70;134
36647;0.70;135
36660;0.70;127
36672;0.70;123
36685;0.70;116
36698;0.70;116
36710;0.70;113
36722;0.70;105
36736;0.70;100
36748;0.70;97
36760;0.70;96
36771;0.70;91
36784;0.70;87
36795;0.70;81
36807;0.70;77
36818;0.70;72
36831;0.70;69
36842;0.70;67
36854;0.70;63
36866;0.70;58
36878;0.70;53 
36889;0.70;50
36900;0.70;45
36911;0.70;41
36922;0.70;37
36933;0.70;29
36944;0.70;28
36956;0.70;24
36967;0.70;23
36978;0.70;24
36988;0.70;25
37000;0.70;24
37011;0.70;24
37022;0.70;24
37033;0.70;22
37045;0.70;25
37055;0.70;24
37066;0.70;22
37078;0.70;23
37089;0.70;22
37100;0.70;19
37111;0.70;22
37123;0.70;22
37133;0.70;23
37144;0.70;21
37155;0.70;23
37167;0.70;23
37178;0.70;22
37189;0.70;23
37199;0.70;24
37211;0.70;23
37222;0.70;22
37233;0.70;23
37244;0.70;21
37256;0.70;22
37267;0.70;23
37277;0.70;22
37288;0.70;22
37300;0.70;20
37311;0.70;23
37322;0.70;23
37334;0.70;22
37344;0.70;22
37355;0.70;21
37366;0.70;26
37378;0.70;23 
37389;0.70;21
37400;0.70;22
37411;0.70;22
37422;0.70;23
37433;0.70;23
37444;0.70;22
37455;0.70;24
37467;0.70;22
37478;0.70;23
37488;0.70;22
37499;0.70;23
37511;0.70;22
37522;0.70;22
37533;0.70;24
37544;0.70;23
37556;0.70;21
37566;0.70;21
37577;0.70;21
37588;0.70;22
37600;0.70;24
37611;0.70;24
37622;0.70;22
37633;0.70;22
37644;0.70;23
37655;0.70;21
37666;0.70;24
37678;0.70;22
37689;0.70;23
37699;0.70;20
37710;0.70;22
37722;0.70;23
37733;0.70;24
37744;0.70;23
37755;0.70;24
37767;0.70;21
37777;0.70;22
37788;0.70;21
37799;0.70;21
37811;0.70;23
37822;0.70;22
37833;0.70;21
37844;0.70;22
37855;0.70;24
37866;0.70;23
37877;0.70;23
37889;0.70;21
37900;0.70;22
37911;0.70;25
37921;0.70;23
37933;0.70;22
37944;0.70;22
37955;0.70;21 
37966;0.70;23
37978;0.70;23
37989;0.70;22
37999;0.70;22
38010;0.70;23
38022;0.70;23
38033;0.70;22
38044;0.70;22
38055;0.70;22
38066;0.70;23
38077;0.70;22
38088;0.70;21
38099;0.70;23
38111;0.70;24
38122;0.70;22
38133;0.70;23
38144;0.70;21
38155;0.70;22
38166;0.70;23
38177;0.70;21
38189;0.70;21
38200;0.70;22
38210;0.70;22
38221;0.70;22
38233;0.70;23
38244;0.70;24
38255;0.70;25
38266;0.70;22
38278;0.70;23
38288;0.70;24
38299;0.70;21
38310;0.70;23
38322;0.70;24
38333;0.70;21
38344;0.70;22
38354;0.70;22
38366;0.70;24
38377;0.70;22
38388;0.70;22
38400;0.70;24
38411;0.70;22
38422;0.70;23
38432;0.70;24
38444;0.70;23
38455;0.70;24
38466;0.70;23
38477;0.70;23
38489;0.70;22
38499;0.70;23
38510;0.70;23
38521;0.70;24
38533;0.70;22 
38544;0.70;22
38555;0.70;20
38565;0.70;21
38577;0.70;22
38588;0.70;23
38599;0.70;23
38610;0.70;23
38622;0.70;22
38633;0.70;23
38643;0.70;22
38654;0.70;22
38666;0.70;22
38677;0.70;21
38688;0.70;23
38700;0.70;23
38710;0.70;23
38721;0.70;21
38732;0.70;22
38744;0.70;22
38755;0.70;24
38768;0.70;23
38778;0.70;22
38790;0.70;23
38801;0.70;22
38812;0.70;24
38823;0.70;23
38835;0.70;22
38845;0.70;21
38856;0.70;23
38867;0.70;22
38879;0.70;20
38890;0.70;24
38901;0.70;23
38913;0.70;22
38923;0.70;23
38934;0.70;22
38945;0.70;23
38957;0.70;21
38968;0.70;22
38979;0.70;24
38990;0.70;22
39001;0.70;23
39012;0.70;23
39023;0.70;23
39034;0.70;23
39046;0.70;21
39057;0.70;22
39067;0.70;22
39078;0.70;24
39090;0.70;23
39101;0.70;24
39112;0.70;23
39123;0.70;23
39134;0.70;23
39145;0.70;24
39156;0.70;24
39168;0.70;21 
39179;0.70;22
39190;0.70;22
39201;0.70;22
39212;0.70;23
39223;0.70;23
39234;0.70;21
39245;0.70;23
39257;0.70;24
39268;0.70;23
39278;0.70;23
39289;0.70;24
39301;0.70;22
39312;0.70;23
39323;0.70;21
39334;0.70;22
39346;0.70;23
39356;0.70;22
39367;0.70;22
39378;0.70;25
39390;0.70;23
39401;0.70;23
39412;0.70;22
39422;0.70;23
39434;0.70;22
39445;0.70;24
39456;0.70;22
39468;0.70;21
39479;0.70;22
39490;0.70;24
39500;0.70;22
39512;0.70;23
39523;0.70;22
39534;0.70;24
39545;0.70;21
39557;0.70;22
39568;0.70;23
39578;0.70;22
39589;0.70;23
39601;0.70;23
39612;0.70;22
39623;0.70;23
39634;0.70;22
